CAUCA;TOTORO;PUESTO CABECERA MUNICIPAL;CENTRO EDUCTIVO TOTORO
CAUCA;TOTORO;GABRIEL LOPEZ;INS.RUR.M.GABRIEL LOPEZ
CAUCA;TOTORO;BUENA VISTA;CENTRO EDU. BÑVISTA
CAUCA;TOTORO;JEVALA;CEN. EDU. JEVALA
CAUCA;TOTORO;EL HATICO;CEN. ED.EL HATICO
CAUCA;TOTORO;FLORENCIA;CEN. ED. FLORENCIA
CAUCA;TOTORO;NOVIRAO;CENTRO EDU. NOVIRAO
CAUCA;TOTORO;PANIQUITA;INS.ED.MAN.MOSQ.
CAUCA;TOTORO;POLINDARA;ESC.RUR.MIX.POLINDA
CAUCA;TOTORO;PORTACHUELO;SALON COM. PORTACHUIELO
CAUCA;VILLA RICA;PUESTO CABECERA MUNICIPAL;COL. CENON FABIO VILLEGAS
CAUCA;VILLA RICA;JUAN IGNACIO;CENTRO EDUC. JUAN IGANCIO
CESAR;VALLEDUPAR;COLEGIO NACIONAL LOPERENA;CALLE 16 11 75 CENTRO
CESAR;VALLEDUPAR;ESC. DE BELLAS ARTES;CALLE 15  12 60 CENTRO
CESAR;VALLEDUPAR;PARQUEADERO MUNICIPAL;CARRERA 7 CALLE 15 CENTRO
CESAR;VALLEDUPAR;COLEGIO PRUDENCIA DAZA;CALLE 19 B 12 80 GAITAN
CESAR;VALLEDUPAR;COLEGIO SANTO DOMINGO;CALLE 19 B NO 4 G 03 B SANTO DOMINGO
CESAR;VALLEDUPAR;COL.  FRANCISCO MOLINA SANCHE;CARRERA 4 CALLE 30 A LOS MAYALES
CESAR;VALLEDUPAR;INST. EDUC. LEONIDAS ACUÑA;CARRERA 12 30 4 83 B. 12 DE OCTUBRE
CESAR;VALLEDUPAR;CONC. MILCIADES CANTILLO;CALLE 44 23 51 VILLA FUENTES 
CESAR;VALLEDUPAR;CONC. ALFONSO ARAUJO COTES;CARRERA 22 35 42 B. 7 DE AGOSTO
CESAR;VALLEDUPAR;INST. TEC. ENRIQUE PUPO;CALLE 29 Nº 26 37 B.ENRIQUE PUPO
CESAR;VALLEDUPAR;INST. EDUC.RAFAEL VALLE MEZA;CALLE 26 Nº 19 30 B. 1 DE MAYO
CESAR;VALLEDUPAR;COL. JOSE EUGENIO MARTINEZ;CALLE 18 B. 30 A 54 CASIMIRO MAESTRE
CESAR;VALLEDUPAR;COL. NACIONALIZADO UPAR;DIAGONAL 19 Nº 23 14  LOS FUNDADORES
CESAR;VALLEDUPAR;INT. TECNICO VILLA CORELCA;DIAGONAL 16 B.24  52 VILLA CORERLCA
CESAR;VALLEDUPAR;ESC. MIXTA No. 4;CARRERA 19 B 23 14 DANGOND
CESAR;VALLEDUPAR;CTRO.DE S.S. CIUDADELA 450 AÑ;CARRERA 37 Nº 19 50 LA NEVADA
CESAR;VALLEDUPAR;COL. NAL. ALFONSO LOPEZ;CALLE 13 B BIS Nº 19 120 
CESAR;VALLEDUPAR;INST.EDUC.LOPERENA GARUPAL;TRANSVERSAL 23 Nº 21 27 GARUPAL
CESAR;VALLEDUPAR;INST.EDUC.TECN.LA ESPERANZA;CALLE 6 Nº 37 100
CESAR;VALLEDUPAR;INST.EDUC.BELLO HORIZONTE;CALLE 5 H 49 - 06 CL. PPAL. BELLO HORIZONTE
CESAR;VALLEDUPAR;COLEGIO PABLO SEXTO;CALLE 13 Nº 6- 88
CESAR;VALLEDUPAR;CONCENTRACION SAN JOAQUIN;CALLE 9 A Nº 13 - 44
CESAR;VALLEDUPAR;COLEGIO LICEO MODERNO;TRANSVERSAL 19  Nº 3 B -80
CESAR;VALLEDUPAR;INS.TEC.PEDRO CASTRO MONSALVO;No disponible
CESAR;VALLEDUPAR;CARCEL;CARRRA 19 Nº 18 - 60
CESAR;VALLEDUPAR;EST. PENITENCIARIO Y CARCELAR;VIA CORREGIMIENTO LA MESA
CESAR;VALLEDUPAR;EL ALTO DE LA VUELTA;ESCUELA NUEVA DEL ALTO DE LA VUELTA
CESAR;VALLEDUPAR;AGUAS BLANCAS;ESCUELA MIXTA Nº 12
CESAR;VALLEDUPAR;ATANQUEZ;COLEGIO EL TRIUNFO
CESAR;VALLEDUPAR;BADILLO;INST. EDUCATIVA ENRIQUE DIAZ MARTINEZ
CESAR;VALLEDUPAR;CARACOLI;INST. LUIS RODRIGUEZ VALERA SEDE 5
CESAR;VALLEDUPAR;CHEMESQUEMENA;COOP. GUACHEME SALON COMINITARIO
CESAR;VALLEDUPAR;EL JABO;INT. JOSE CELESTINO MUTIS
CESAR;VALLEDUPAR;EL PERRO;ESCUELA RURAL MIXTA SAN MARTIN
CESAR;VALLEDUPAR;GUACOCHITO;ESCUELA NUEVA  DE GUACOCHITO
CESAR;VALLEDUPAR;GUACOCHE;INST. JOSE CELESTINO MUTIS
CESAR;VALLEDUPAR;GUATAPURI;INST. PROMOCION SOCIAL GUATAPURI 
CESAR;VALLEDUPAR;GUAIMARAL;ESCUELA RURAL MIXTA GUIMARAL
CESAR;VALLEDUPAR;LA VEGA ARRIBA;ESCCUELA RURAL NUEVA LA VEGA ARRIBA
CESAR;VALLEDUPAR;LA MINA;ESCUELA BASICA PRIMARIA EL CENTRO
CESAR;VALLEDUPAR;LOS CORAZONES;ESCUELA NUEVA LOS CORAZONES
CESAR;VALLEDUPAR;LOS HATICOS;ESCUELA NUEVA LOS HATICOS
CESAR;VALLEDUPAR;LOS VENADOS;CASETA BRISAS DEL CESAR
CESAR;VALLEDUPAR;LAS RAICES;ESCUELA NUEVA LAS RAICES
CESAR;VALLEDUPAR;AZUCAR BUENA;CTO. EDUCATIVO LA VIRGEN DEL CARMEN
CESAR;VALLEDUPAR;MARIANGOLA;TINST. RODOLFO CSTRO CASTRO
CESAR;VALLEDUPAR;PATILLAL;COL. EDUC . MEDIA DE PATILLAL
CESAR;VALLEDUPAR;RIOSECO;ESC. NUEVA DE SAN FERNANDO
CESAR;VALLEDUPAR;SABANA CRESPO;ESCUELA SABANA CRESPO 
CESAR;VALLEDUPAR;VALENCIA DE JESUS;INST. EDUCATIVA LUIS OVIDIO RINCON LOBO 
CESAR;VALLEDUPAR;VILLA GERMANIA;QUIOSCO COMUNAL VILLA GERMANIA
CESAR;AGUACHICA;COL. GUILLERMO LEON V.;CARRERA 15 Nº 3- 52
CESAR;AGUACHICA;CON. JORGE ELIECER GAITAN;CALLE 7 CARRERA 13
CESAR;AGUACHICA;COL. NAL. JOSE Ma.CAMPO SERRA;CALLE 7   Nº 7 - 67
CESAR;AGUACHICA;ESC. LA UNION;CARRERA 28 Nº 7- 35
CESAR;AGUACHICA;COLEGIO LA VICTORIA;CARRERA 28 Nº 1 - 10
CESAR;AGUACHICA;COL. NAL NTRA. SEÑORA DEL CAR;CALLE 1 Nº 37 - 57 
CESAR;AGUACHICA;ESCUELA URBANA MIXTA No 1;No disponible
CESAR;AGUACHICA;CARCEL;No disponible
CESAR;AGUACHICA;BARRANCA DE LEBRIJA;ESC. RURAL MIXTA GUILLERMO LEON VALENCIA
CESAR;AGUACHICA;BOQUERON;ESC. RURAL MIXTA BAQUERON 
CESAR;AGUACHICA;BUTURAMA;ESCUELA RURAL MIXTA BUTURAMA
CESAR;AGUACHICA;CERRO BRAVO;ESCUELA RURAL MIXTA CERRO BRAVO
CESAR;AGUACHICA;CERRO REDONDO;RSCUELA RURAL MIXTA CERRO REDONDO
CESAR;AGUACHICA;EL JUNCAL;ESCUELA RURAL MIXTA EL JUNCAL
CESAR;AGUACHICA;LA MORENA;ESCUELA RURAL MIXTA LA MORENA
CESAR;AGUACHICA;LAS JUNTAS;ESCUELA RURAL MIXTA LAS ADJUNTAS
CESAR;AGUACHICA;LA YEGUERA;ESCUELA RURAL MIXTA LA YEGUERA
CESAR;AGUACHICA;LOMA DE CORREDOR;ESCUELA SANTA ROSA DE LIMA
CESAR;AGUACHICA;LUCAICAL;ESCUELA RURAL MIXTA LUCAICAL
CESAR;AGUACHICA;MUCURAS;ESCUELA RURAL MIXTA MUCURAS
CESAR;AGUACHICA;NOREAN;ESCUELA MIXTA NOREAN
CESAR;AGUACHICA;PATIÑO;ESCUELA RURAL MIXTA PATIÑO
CESAR;AGUACHICA;PUERTO AMALIA;ESCUELA RURAL MIXTA PUERTO AMALIA
CESAR;AGUACHICA;SAN MIGUEL;ESCUELA RURAL MIXTA SAN MIGUEL
CESAR;AGUACHICA;SANTA BARBARA;ESCUELA RURAL MIXTA SANTA BARBARA
CESAR;AGUACHICA;SANTA LUCIA;ESCUELA RURAL MIXTA SANTA LUCIA
CESAR;AGUACHICA;SANTA ROSA DE CARACOL;ESCUELA RURAL MIXTA SANTA ROSA DE CARACOL
CESAR;AGUACHICA;VILLA DE SN ANDRES DE TOTUMAL;INST. EDUCA. VILLA DE SAN ANDRES
CESAR;AGUACHICA;VILLANUEVA;ESCUELA RURAL MIXTA VILLANUEVA
CESAR;AGUSTIN CODAZZI;COL. COOPERATIVO;CALLE 26 Nº 19 - 02
CESAR;AGUSTIN CODAZZI;ESCUELA MIXTA CLUB DE LEONES;CALLE 15 No. 21 - 15
CESAR;AGUSTIN CODAZZI;COL NAL. AGUSTIN CODAZZI;CARRERA 10 CALLE 18
CESAR;AGUSTIN CODAZZI;ESC. MIXTA LAS FLORES;CARRERA 12ª Nº 11ª - 130
CESAR;AGUSTIN CODAZZI;INST.EDUC.FCO DE PAULA SANTAN;No disponible
CESAR;AGUSTIN CODAZZI;CASACARA;COLEGIO JOSE  LUIS  GIRALDO
CESAR;AGUSTIN CODAZZI;LLERASCA;COLEGIO SIMON BOLIVAR
CESAR;AGUSTIN CODAZZI;SAN JACINTO;ESCUELA SAN JACINTO
CESAR;AGUSTIN CODAZZI;SICARARE;ESCUELA PUERTO EMPANADA
CESAR;ASTREA;PUESTO CABECERA MUNICIPAL;ILSE PALLARES CASTRO CARRERA 2 Nº 7- 38 BARRIO PALMIRA
CESAR;ASTREA;ARJONA;INST. EDUC. LUIS CARLOS GALAN SEDE SAN ANTONIO CALLE 5 Nº 5-55
CESAR;ASTREA;SANTA CECILIA;INSTITUCION EDUCATIVA SAN JOSE
CESAR;BECERRIL;PUESTO CABECERA MUNICIPAL;CARRERA 1 Nº 10 - 44
CESAR;BECERRIL;ESTADOS UNIDOS;ESCUELA NUEVA DE ESTADOS UNIDOS
CESAR;BECERRIL;LA GUAJIRITA;ESCUELA NUEVA  DE LA GUAJIRITA
CESAR;BOSCONIA;PUESTO CABECERA MUNICIPAL;COLEGIO CARLOS RESTREPO A RAUJO
CESAR;BOSCONIA;LOMA COLORADA;COLEGIO NUESTRA SEÑORA DEL CARMEN
CESAR;CURUMANI;PUESTO CABECERA MUNICIPAL;INST. EDUCAT. CAMILO TORRES ESTREPO CALLE 2 Nº 18-07
CESAR;CURUMANI;CHAMPAN;ESCUELA NUEVA CHAMPAN
CESAR;CURUMANI;EL MAMEY LOS SERENOS;ESCUELA NUEVA EL MAMEY
CESAR;CURUMANI;GUAIMARAL;ESCUELA NUEVA GUIMARAL
CESAR;CURUMANI;SABANAGRANDE;COLEGIO CRISTIAN MORENO PALLARES
CESAR;CURUMANI;SAN ROQUE;INST.AGROPECUARIA AGUSTIN RANGEL
CESAR;CURUMANI;SAN SEBASTIAN;ESCUELA NUEVA SAN SEBASTIN
CESAR;CURUMANI;SANTA ISABEL;ESCUELA NUEVA SANTA ISABEL
CESAR;CHIMICHAGUA;PUESTO CABECERA MUNICIPAL;CALLE 5 Nº 2-09
CESAR;CHIMICHAGUA;CANDELARIA;CALLE CENTRAL COL. LORENZA BUSTAMANTE
CESAR;CHIMICHAGUA;EL GUAMO;COLEGIO SAN ISIDRO
CESAR;CHIMICHAGUA;EL TREBOL DE PAJONAL;INST. EDUCATIVA TREBOL DE PAJONAL
CESAR;CHIMICHAGUA;HIGOAMARILLO;INST. EDUCATIVA HIGOAMARILLO
CESAR;CHIMICHAGUA;LA MATA;INST. EDUCATIVA LA MATA
CESAR;CHIMICHAGUA;LA BRILLANTINA;INST. EDUCATIVA  LA BRILLANTINA
CESAR;CHIMICHAGUA;LAS FLORES;INST. EDUCATIVA LAS FLORES
CESAR;CHIMICHAGUA;LAS VEGAS;INSTI. EDDUCATIVA LAS VEGAS
CESAR;CHIMICHAGUA;MANDINGUILLA;INST. EDUCATIVA SAMUEL ARRIETA
CESAR;CHIMICHAGUA;PIEDRAS BLANCAS;INST. EDUCATIVA PIEDRAS  BLANCAS
CESAR;CHIMICHAGUA;SALOA;COMEDOR ESCOLAR
CESAR;CHIMICHAGUA;SEMPEGUA;INST. EDUCATIVA EL CARMEN
CESAR;CHIMICHAGUA;ULTIMO CASO;INST. EDUCATIVA ULTIMO CASO
CESAR;CHIMICHAGUA;SOLEDAD;INST. EDUCATIVA SAN JOSE
CESAR;CHIMICHAGUA;TRONCONAL;INST. EDUCATIVA TRONCONAL
CESAR;CHIMICHAGUA;ZAPATI;INST. EDUCATIVA ZAPATI
CESAR;CHIRIGUANA;PUESTO CABECERA MUNICIPAL;CALLE 8 Nº 10 - 66
CESAR;CHIRIGUANA;CARCEL;No disponible
CESAR;CHIRIGUANA;LA AURORA;CENTRO EDUCATIVO LA AURORA
CESAR;CHIRIGUANA;LA SIERRA;CALLE CENTRAL ESC. RURAL MIXTA LA SIERRA SEDE SANTA RITA
CESAR;CHIRIGUANA;POPONTE;ESCUELA RURAL MIXTA Nº 2
CESAR;CHIRIGUANA;RINCON HONDO;ESCUELA RURAL MIXTA Nº 1 SEDE INST. TEC. MANUE.GERMAN CUELLO
CESAR;EL COPEY;PUESTO CABECERA MUNICIPAL;CARRERA 22 Nº 9 - 43 SAN CARLOS
CESAR;EL COPEY;CARACOLICITO;COLEGIO JOSE AGUSTIN MAQUENZI
CESAR;EL COPEY;CHIMILA;COLEGIO RAFAEL SOTO FUENTES
CESAR;EL COPEY;SAN FRANCISCO DE ASIS;COLEGIO SANFRANCISCO DE  ASIS
CESAR;EL PASO;PUESTO CABECERA MUNICIPAL;COLEGIO.SANTA ROSA DE  LIMA PLAZA PRINCIPAL
CESAR;EL PASO;CUATRO VIENTOS;COLEGIO OCTAVIO MENDOZA  DURAN
CESAR;EL PASO;EL CARMEN;ESCUELA MIXTA DEL CARMEN
CESAR;EL PASO;EL VALLITO;ESCUELA MIXTA DEL VALLITO
CESAR;EL PASO;LA LOMA DE CALENTURA;COLEGIO BENITO RAMOS TRES PALACIOS
CESAR;EL PASO;POTRERILLO;ESCUELA MIXTA POTRERILLO
CESAR;GAMARRA;PUESTO CABECERA MUNICIPAL;ESCUELA LA INMACULADA CONCEPCION
CESAR;GAMARRA;CASCAJAL;ESCUELA SANRAFAEL
CESAR;GAMARRA;EL CONTENTO;ESCUELA SAN JOSE
CESAR;GAMARRA;ESTACION;ESCUELA CAMILO TORRES
CESAR;GAMARRA;MAHOMA;ESCUELA LAS MARIAS
CESAR;GAMARRA;PALENQUILLO;CENTRO EUCATIVO SAN FRANCISCO
CESAR;GAMARRA;PUERTO CAPULCO;ESCUELA MIXTA DIVINO NIÑO
CESAR;GAMARRA;PUERTO MOSQUITO;CENTRO EDUC. SAGRADO CORAZON DE JESUS
CESAR;GAMARRA;PUERTO VIEJO;ESCUELA CORAZON DE JESUS
CESAR;GONZALEZ;PUESTO CABECERA MUNICIPAL;COL. JORGE ELIECER GAITAN BARRIO CRISTO REY
CESAR;GONZALEZ;BUJARAVITA;ESCUELA NUEVA BUJARAVITA
CESAR;GONZALEZ;BURBURA;ESCUELA NUEVA BURBURA
CESAR;GONZALEZ;CULEBRITA;ESCUELA NUEVA CULEBRITA
CESAR;GONZALEZ;EL POTRERO;ESUELA NUEVA EL OSO
CESAR;GONZALEZ;LA FLORESTA;ESCUELA NUEVA LA FLORESTA
CESAR;GONZALEZ;MATA DE FIQUE;ESCUELA NUEVA MATA DE FIQUE
CESAR;GONZALEZ;MONTERA;ESCUELA NUEVA MONTERA
CESAR;GONZALEZ;SAN ISIDRO;ESCUELA NUEVA SAN ISIDRO
CESAR;GONZALEZ;VIJAGUAL;COLEGIO NUEVA VIJAGUAL
CESAR;LA GLORIA;PUESTO CABECERA MUNICIPAL;INST. EDUC. JOSE MEJIA URIBE CARRERA 3Nº 5 - 55
CESAR;LA GLORIA;AYACUCHO;INST. EDUCATIVA AQYACUCHO
CESAR;LA GLORIA;BESOTE;CENTRO EDUCATIVO LUIS ALBERTO BADILLO
CESAR;LA GLORIA;BUBETA;ESCUELA RURAL DE  BUBETA
CESAR;LA GLORIA;CAROLINA;ESCUELA RURAL MIXTA DE CAROLINA 
CESAR;LA GLORIA;LA MATA;INST.EDUC NUESTRA SEÑORA DEL CARMEN
CESAR;LA GLORIA;MOLINA;ESCUELA RURAL DE MOLINA
CESAR;LA GLORIA;SAN PABLO;ESCUELA RURAL MIXTA DE SAN PABLO
CESAR;LA GLORIA;SIMAÑA;INSTITUCION EDUCATIVA DE SAN JUAN BAUTISTA
CESAR;LA JAGUA DE IBIRICO;PUESTO CABECERA MUNICIPAL;INST. EDUCATIVA JOSE CASTRO 
CESAR;LA JAGUA DE IBIRICO;BOQUERON;COMEDOR INFANTIL
CESAR;LA JAGUA DE IBIRICO;LA PALMITA;INST. EDUC. COMERCIAL
CESAR;LA JAGUA DE IBIRICO;VICTORIA DE SAN ISIDRO;INST. EDUCATIVA AGROPECURIO
CESAR;MANAURE BALCON DEL CESAR (MANA;PUESTO CABECERA MUNICIPAL;AVENIDA ANGELINO DURAN QUINTERO
CESAR;MANAURE BALCON DEL CESAR (MANA;JOSE CONCEPCION CAMPO URDIALE;ESCUELA NUEVA CANADA
CESAR;MANAURE BALCON DEL CESAR (MANA;LA TOMITA;ESCUELA NUEVA  LA TOMITA
CESAR;MANAURE BALCON DEL CESAR (MANA;PIE DEL CIELO;ESCUELA NUEVA  PIE  DEL CIELO
CESAR;MANAURE BALCON DEL CESAR (MANA;SABANA DE LEON;ESCUELA NUEVA SABANA DE LEON
CESAR;PAILITAS;PUESTO CABECERA MUNICIPAL;COLEGIO NUESTRA SEÑORA DEL CARMEN
CESAR;PAILITAS;EL BURRO;ESCUELA RURAL MIXTA EL PROGRESO
CESAR;PAILITAS;LA FLORESTA;ESCUELA RURAL MIXTA  LA FLORESTA
CESAR;PAILITAS;PALESTINA;ESCUELA RURA LMIXTA  ANTONIO NARIÑO
CESAR;PAILITAS;LOS LLANOS;ESCUELA RURALL MIXTA LOS  LLANOS 
CESAR;PAILITAS;RIVERA;ESCUELA RURAL MIXTA SANTA RITA
CESAR;PELAYA;PUESTO CABECERA MUNICIPAL;CONCENTRACION ALFONSO ARAUJO COTES
CESAR;PELAYA;COSTILLAS;INST EDUC. ERNESTINA CASTRO DE AGUILAR
CESAR;PELAYA;SAN BERNARDO;INST. EDUC. FRANCISCO RINALDY
CESAR;PUEBLO BELLO;PUESTO CABECERA MUNICIPAL;CALLE 9 Nº 12 - 122  COL. MAGOLA HERNANDEZ PARODI
CESAR;PUEBLO BELLO;LA CAJA;CORREGIDURIA  LA CAJA
CESAR;PUEBLO BELLO;LA HONDA;COLEGIO LA HONDA
CESAR;PUEBLO BELLO;LAS MINAS DE HIRACAL;PUESTO DE SALUD
CESAR;PUEBLO BELLO;PALMARITO (NUEVO COLON);INSPECCION DE POLICIA
CESAR;PUEBLO BELLO;NABUSIMAKE;CORREGIDURIA  
CESAR;RIO DE ORO;PUESTO CABECERA MUNICIPAL;CALLE EL BOSQUE
CESAR;RIO DE ORO;DIEGO HERNANDEZ;ESUELA NUEVA
CESAR;RIO DE ORO;EL GITANO;ESCUELA NUEVA 
CESAR;RIO DE ORO;EL HOBO;ESCUELA NUEVA
CESAR;RIO DE ORO;EL SALOBRE;ESCUELA NUEVA
CESAR;RIO DE ORO;HONDURAS;ESCUELA NUEVA
CESAR;RIO DE ORO;LA PALESTINA;ESCUELA NUEVA
CESAR;RIO DE ORO;LINDSAY;ESCUELA NUEVA
CESAR;RIO DE ORO;LOS ANGELES;ESCUELA NUEVA
CESAR;RIO DE ORO;MARQUEZ;ESCUELA NUEVA
CESAR;RIO DE ORO;MONTECITOS;ESCUELA NUEVA
CESAR;RIO DE ORO;MORRISON;ESCUELA NUEVA
CESAR;RIO DE ORO;PUERTO NUEVO;ESCUELA NUEVA
CESAR;SAN ALBERTO;PUESTO CABECERA MUNICIPAL;COL. ANDRES BELLO CALLE 6 Nº 6 - 04
CESAR;SAN ALBERTO;EL LIBANO;ESCUELA RURAL
CESAR;SAN ALBERTO;FUNDACION;INSTITUTO EDUCATIVO 
CESAR;SAN ALBERTO;LA PALMA;ESCUELA RURAL 
CESAR;SAN ALBERTO;LA LLANA;SALON COMUNAL
CESAR;SAN ALBERTO;LA TRINIDAD;ESCUELA RURAL
CESAR;SAN ALBERTO;MONTENEGRO BAJO;ESCUELA RURAL
CESAR;SAN ALBERTO;PUERTO CARREÑO;ESCUELA RURAL
CESAR;LA PAZ;PUESTO CABECERA MUNICIPAL;COL. SAN JOSE ,CALL. 6 CRA.8ª Nº 7- O5 BARRIO EL CENTRO
CESAR;LA PAZ;GUAYMARAL;GUAIMARAL
CESAR;LA PAZ;LA LAGUNA DE LOS INDIOS;LA LAGUNA DE LOS INDIOS
CESAR;LA PAZ;LOS ENCANTOS;LOS ENCANTOS
CESAR;LA PAZ;MINGUILLO;MINGUILLO
CESAR;LA PAZ;SAN JOSE DE ORIENTE;SAN JOSE DE ORIENTE
CESAR;LA PAZ;VARASBLANCAS;VARAS BLANCAS
CESAR;SAN DIEGO;PUESTO CABECERA MUNICIPAL;ESC. DPAL.TRANS. 8 Nº 3- 31 BARRIO EL CENTRO
CESAR;SAN DIEGO;EL RINCON;ESCUELA NUEVA EL RINCION
CESAR;SAN DIEGO;LAS PITILLAS;ESCUELA NUEVA LAS PITILLAS
CESAR;SAN DIEGO;LOS BRASILES;ESCUELA NUEVA LOS BRASILES
CESAR;SAN DIEGO;LOS TUPES;ESCUELA NUEVA LOS TUPES
CESAR;SAN DIEGO;MEDIA LUNA;COL. RAFAEL URIBE URIBE CR. 10 Nº 1-00
CESAR;SAN DIEGO;NUEVAS FLORES;CENTRO EDUCT. NUVA FLORES
CESAR;SAN DIEGO;TOCAYMO;ESCUELA NUEVA JOSE MARTI
CESAR;SAN MARTIN;PUESTO CABECERA MUNICIPAL;INST. EDUC. SAN MARTIN DE TOURS CRA. 9 Nº 17 A - 25 
CESAR;SAN MARTIN;AGUAS BLANCAS;ESCUELA. NUESTRA SEÑORA DE LA PAZ 
CESAR;SAN MARTIN;CUATRO BOCAS;ESCUELA. CUATRO BOCAS
CESAR;SAN MARTIN;LA CURVA;COLEGIO ELA CURVA
CESAR;SAN MARTIN;LOS BAGRES;ESCUELA LOS BAGRES
CESAR;SAN MARTIN;MINAS;ESCUELA LAS MINAS
CESAR;SAN MARTIN;PITA LIMON;ESCUELA PITA LIMON
CESAR;SAN MARTIN;PUERTO OCULTO;ESCUELA PUERTO OCULTO
CESAR;SAN MARTIN;SAN JOSE DE LAS AMERICAS;ESCUELA SAN JOSE DE LS AMERICAS
CESAR;SAN MARTIN;TERRAPLEN;ESCUELA TERRAPLEN
CESAR;SAN MARTIN;TORCOROMA;ESCUELA TORCOROMA
CESAR;TAMALAMEQUE;PUESTO CABECERA MUNICIPAL;ESCUELA GENERAL SANTANDER CALLE 4 Nº 7- 50 
CESAR;TAMALAMEQUE;ANTEQUERA;ESCUELA RURAL MIXTA
CESAR;TAMALAMEQUE;BRISAS;ESCUELA RURAL MIXTA
CESAR;TAMALAMEQUE;LA BOCA;ESCUELA RURAL MIXTA
CESAR;TAMALAMEQUE;LAS PALMAS;ESCUELA RURAL MIXTA
CESAR;TAMALAMEQUE;MUNDO ALREVES;ESCUELA RURAL MIXTA
CESAR;TAMALAMEQUE;PASACORRIENDO;ESCUELA RURAL MIXTA
CESAR;TAMALAMEQUE;PALESTINA LA NUEVA;COLEGIO NAL. BACHIRETO
CESAR;TAMALAMEQUE;PUEBLO NUEVO;ESCUELA NUEVA MIXTA
CESAR;TAMALAMEQUE;ZAPATOSA;ESCUELA RURAL MIXTA
CORDOBA;MONTERIA;RANCHO GRANDE;ESC. URBANA MIXTA - B. RANCHO GRANDE
CORDOBA;MONTERIA;LA RIVERA;CALLE 18 No.7AW-46 B. LA RIVERA
CORDOBA;MONTERIA;EL DORADO;CALLE 26 No. 12W-34 B. EL DORADO
CORDOBA;MONTERIA;JUAN XXIII;CALLE 36 No. 5-6W  B. JUAN XXIII
CORDOBA;MONTERIA;MINUTO DE DIOS;CALLE 30 No. 7W-56 B. MINUTO DE DIOS
CORDOBA;MONTERIA;COLEGIO COMFACOR;CARRERA 9 No. 11-81 B. BUENA VISTA
CORDOBA;MONTERIA;GIMNASIO SERRANIAS;CALLE 15 No. 4-62 B. BUENA VISTA
CORDOBA;MONTERIA;CECILIA DE LLERAS;TRANS.05 No.22-40 B. LA GRANJA
CORDOBA;MONTERIA;NORMAL GUILLERMO VALENCIA;DIAGONAL 21 TRV. 1 B. SANTANDER
CORDOBA;MONTERIA;SANTA FE;B. SANTAFE
CORDOBA;MONTERIA;POLICARPA SALAVARRIETA;DIAG. 12 No. 3-142 B. POLICARPA
CORDOBA;MONTERIA;ROBINSON PITALUA;MZ. M   LT. 05   B. ROBINSON PITALUA
CORDOBA;MONTERIA;MARIA GORETTI;DIAG. 08 No.13-28 B. P5
CORDOBA;MONTERIA;SEMINARIO JUAN XXIII;TRV. 9 No. 1A-97 B. EL PRADO
CORDOBA;MONTERIA;VILLA PAZ;B. VILLA PAZ
CORDOBA;MONTERIA;COLEGIO LA INMACULADA;CRA. 6 No. 34-70 B. CENTRO
CORDOBA;MONTERIA;COLEGIO JUAN PABLO II;CRA. 7 No. 22-73 B. CENTRO
CORDOBA;MONTERIA;COLISEO CUBIERTO;CALLE 21  AVDA.  CIRCUNVALAR B. LA JULIA
CORDOBA;MONTERIA;INST.EDUC.SANTA ROSA DE LIMA;CALLE 22A No. 13-55 B. LA JULIA
CORDOBA;MONTERIA;SENA;AVDA. CIRCUMBALAR CALLES 24 Y 25
CORDOBA;MONTERIA;LA PRADERA;CALLE 23 No.27-28 B. LA PRADERA
CORDOBA;MONTERIA;CANTA CLARO;B. CANTA CLARO
CORDOBA;MONTERIA;COLEGIO EL ALIVIO;CALLE 9C No. 25B-24 B. EL ALIVIO
CORDOBA;MONTERIA;COLEGIO SEVERO J. GARCIA;CARRERA 30A No. 11A-16 UNION
CORDOBA;MONTERIA;SUCRE;CALLE 44 No.02-23 B. SUCRE
CORDOBA;MONTERIA;EL RECREO;CALLE 68 No. 01-100 B. EL RECREO
CORDOBA;MONTERIA;VALLEGRANDE;CARRERA 10 No.60-20
CORDOBA;MONTERIA;LA FLORESTA;CALLE 16 No.39-66 B. LA FLORESTA
CORDOBA;MONTERIA;VILLA CIELO;B. VILLA CIELO
CORDOBA;MONTERIA;MOCARI;SECTOR 7 DE MAYO B. MOCARI
CORDOBA;MONTERIA;CENSO - COLEGIO LA SALLE;CALLE 29 No. 20-01 B. PASATIEMPO
CORDOBA;MONTERIA;CARCEL;B. SAN JOSE
CORDOBA;MONTERIA;MORINDO;CORREG. MORINDO CENTRAL
CORDOBA;MONTERIA;SANTA LUCIA;CORREG. SANTA LUCIA
CORDOBA;MONTERIA;SANTA CLARA;CORREG. SANTA CLARA
CORDOBA;MONTERIA;CAÑO VIEJO PALOTAL;CORREG. CAÑO VIEJO PALOTAL
CORDOBA;MONTERIA;NUEVO PARAISO;CORREG. NUEVO PARAISO
CORDOBA;MONTERIA;MARTINICA;CORREG. MARTINICA
CORDOBA;MONTERIA;LETICIA;CORREG. LETICIA
CORDOBA;MONTERIA;PUEBLO BUJO;CORREG. PUEBLO BUJO
CORDOBA;MONTERIA;LOMA VERDE;CORREG. LOMA VERDE
